hero_kill_map	hero_kill_xy	hero_kill_range	hero_kill_count	hero_kill_monster_name	mapped_zircon_monster_index	mapped_zircon_monster_name	old_respawn	new_respawn	confidence	walkable	hero_kill_walkable	overlap	apply_status	mapping_method	match_status	range_note
					92	Sand Shark	"{""index"": 6638, ""map"": ""42"", ""xy"": {""x"": 200, ""y"": 200}, ""region_index"": 2773, ""region_name"": ""42 / Sand Shark Spawn"", ""region_size"": 1, ""count"": 200, ""delay"": 1, ""respawn_index"": 0}"		pending	pass	pending	[]	blocked	zircon-only-refresh-no-exact-plan-match	zircon-only	source plan has count but no radius/range field; do not infer write target
					292	Dust Devil	"{""index"": 6639, ""map"": ""42"", ""xy"": {""x"": 200, ""y"": 200}, ""region_index"": 2774, ""region_name"": ""42 / Dust Devil Spawn"", ""region_size"": 1, ""count"": 200, ""delay"": 1, ""respawn_index"": 0}"		pending	pass	pending	[]	blocked	zircon-only-refresh-no-exact-plan-match	zircon-only	source plan has count but no radius/range field; do not infer write target
					279	Sand Golem	"{""index"": 6640, ""map"": ""42"", ""xy"": {""x"": 200, ""y"": 200}, ""region_index"": 2775, ""region_name"": ""42 / Sand Golem Spawn"", ""region_size"": 1, ""count"": 200, ""delay"": 1, ""respawn_index"": 0}"		pending	pass	pending	[]	blocked	zircon-only-refresh-no-exact-plan-match	zircon-only	source plan has count but no radius/range field; do not infer write target
					92	Sand Shark	"{""index"": 6641, ""map"": ""42"", ""xy"": {""x"": 200, ""y"": 200}, ""region_index"": 2776, ""region_name"": ""42 / Sand Shark Spawn"", ""region_size"": 1, ""count"": 200, ""delay"": 1, ""respawn_index"": 0}"		pending	pass	pending	[]	blocked	zircon-only-refresh-no-exact-plan-match	zircon-only	source plan has count but no radius/range field; do not infer write target
					89	Numa Grunt	"{""index"": 6642, ""map"": ""43"", ""xy"": {""x"": 200, ""y"": 200}, ""region_index"": 2777, ""region_name"": ""43 / Numa Grunt Spawn"", ""region_size"": 1, ""count"": 200, ""delay"": 1, ""respawn_index"": 0}"		pending	pass	pending	[]	blocked	zircon-only-refresh-no-exact-plan-match	zircon-only	source plan has count but no radius/range field; do not infer write target
					162	Numa High Mage	"{""index"": 6643, ""map"": ""43"", ""xy"": {""x"": 200, ""y"": 200}, ""region_index"": 2778, ""region_name"": ""43 / Numa High Mage Spawn"", ""region_size"": 1, ""count"": 200, ""delay"": 1, ""respawn_index"": 0}"		pending	pass	pending	[]	blocked	zircon-only-refresh-no-exact-plan-match	zircon-only	source plan has count but no radius/range field; do not infer write target
					279	Sand Golem	"{""index"": 6644, ""map"": ""43"", ""xy"": {""x"": 200, ""y"": 200}, ""region_index"": 2779, ""region_name"": ""43 / Sand Golem Spawn"", ""region_size"": 1, ""count"": 200, ""delay"": 1, ""respawn_index"": 0}"		pending	pass	pending	[]	blocked	zircon-only-refresh-no-exact-plan-match	zircon-only	source plan has count but no radius/range field; do not infer write target
					95	Cursed Cactus	"{""index"": 6645, ""map"": ""43"", ""xy"": {""x"": 200, ""y"": 200}, ""region_index"": 2780, ""region_name"": ""43 / Cursed Cactus Spawn"", ""region_size"": 1, ""count"": 200, ""delay"": 1, ""respawn_index"": 0}"		pending	pass	pending	[]	blocked	zircon-only-refresh-no-exact-plan-match	zircon-only	source plan has count but no radius/range field; do not infer write target
					92	Sand Shark	"{""index"": 6646, ""map"": ""43"", ""xy"": {""x"": 200, ""y"": 200}, ""region_index"": 2781, ""region_name"": ""43 / Sand Shark Spawn"", ""region_size"": 1, ""count"": 200, ""delay"": 1, ""respawn_index"": 0}"		pending	pass	pending	[]	blocked	zircon-only-refresh-no-exact-plan-match	zircon-only	source plan has count but no radius/range field; do not infer write target
					292	Dust Devil	"{""index"": 6647, ""map"": ""43"", ""xy"": {""x"": 200, ""y"": 200}, ""region_index"": 2782, ""region_name"": ""43 / Dust Devil Spawn"", ""region_size"": 1, ""count"": 200, ""delay"": 1, ""respawn_index"": 0}"		pending	pass	pending	[]	blocked	zircon-only-refresh-no-exact-plan-match	zircon-only	source plan has count but no radius/range field; do not infer write target
					279	Sand Golem	"{""index"": 6648, ""map"": ""43"", ""xy"": {""x"": 200, ""y"": 200}, ""region_index"": 2783, ""region_name"": ""43 / Sand Golem Spawn"", ""region_size"": 1, ""count"": 200, ""delay"": 1, ""respawn_index"": 0}"		pending	pass	pending	[]	blocked	zircon-only-refresh-no-exact-plan-match	zircon-only	source plan has count but no radius/range field; do not infer write target
					92	Sand Shark	"{""index"": 6649, ""map"": ""43"", ""xy"": {""x"": 200, ""y"": 200}, ""region_index"": 2784, ""region_name"": ""43 / Sand Shark Spawn"", ""region_size"": 1, ""count"": 200, ""delay"": 1, ""respawn_index"": 0}"		pending	pass	pending	[]	blocked	zircon-only-refresh-no-exact-plan-match	zircon-only	source plan has count but no radius/range field; do not infer write target
					89	Numa Grunt	"{""index"": 6650, ""map"": ""44"", ""xy"": {""x"": 200, ""y"": 200}, ""region_index"": 2785, ""region_name"": ""44 / Numa Grunt Spawn"", ""region_size"": 1, ""count"": 200, ""delay"": 1, ""respawn_index"": 0}"		pending	pass	pending	[]	blocked	zircon-only-refresh-no-exact-plan-match	zircon-only	source plan has count but no radius/range field; do not infer write target
					162	Numa High Mage	"{""index"": 6651, ""map"": ""44"", ""xy"": {""x"": 200, ""y"": 200}, ""region_index"": 2786, ""region_name"": ""44 / Numa High Mage Spawn"", ""region_size"": 1, ""count"": 200, ""delay"": 1, ""respawn_index"": 0}"		pending	pass	pending	[]	blocked	zircon-only-refresh-no-exact-plan-match	zircon-only	source plan has count but no radius/range field; do not infer write target
					279	Sand Golem	"{""index"": 6652, ""map"": ""44"", ""xy"": {""x"": 200, ""y"": 200}, ""region_index"": 2787, ""region_name"": ""44 / Sand Golem Spawn"", ""region_size"": 1, ""count"": 200, ""delay"": 1, ""respawn_index"": 0}"		pending	pass	pending	[]	blocked	zircon-only-refresh-no-exact-plan-match	zircon-only	source plan has count but no radius/range field; do not infer write target
					95	Cursed Cactus	"{""index"": 6653, ""map"": ""44"", ""xy"": {""x"": 200, ""y"": 200}, ""region_index"": 2788, ""region_name"": ""44 / Cursed Cactus Spawn"", ""region_size"": 1, ""count"": 200, ""delay"": 1, ""respawn_index"": 0}"		pending	pass	pending	[]	blocked	zircon-only-refresh-no-exact-plan-match	zircon-only	source plan has count but no radius/range field; do not infer write target
					92	Sand Shark	"{""index"": 6654, ""map"": ""44"", ""xy"": {""x"": 200, ""y"": 200}, ""region_index"": 2789, ""region_name"": ""44 / Sand Shark Spawn"", ""region_size"": 1, ""count"": 200, ""delay"": 1, ""respawn_index"": 0}"		pending	pass	pending	[]	blocked	zircon-only-refresh-no-exact-plan-match	zircon-only	source plan has count but no radius/range field; do not infer write target
					292	Dust Devil	"{""index"": 6655, ""map"": ""44"", ""xy"": {""x"": 200, ""y"": 200}, ""region_index"": 2790, ""region_name"": ""44 / Dust Devil Spawn"", ""region_size"": 1, ""count"": 200, ""delay"": 1, ""respawn_index"": 0}"		pending	pass	pending	[]	blocked	zircon-only-refresh-no-exact-plan-match	zircon-only	source plan has count but no radius/range field; do not infer write target
					279	Sand Golem	"{""index"": 6656, ""map"": ""44"", ""xy"": {""x"": 200, ""y"": 200}, ""region_index"": 2791, ""region_name"": ""44 / Sand Golem Spawn"", ""region_size"": 1, ""count"": 200, ""delay"": 1, ""respawn_index"": 0}"		pending	pass	pending	[]	blocked	zircon-only-refresh-no-exact-plan-match	zircon-only	source plan has count but no radius/range field; do not infer write target
					92	Sand Shark	"{""index"": 6657, ""map"": ""44"", ""xy"": {""x"": 200, ""y"": 200}, ""region_index"": 2792, ""region_name"": ""44 / Sand Shark Spawn"", ""region_size"": 1, ""count"": 200, ""delay"": 1, ""respawn_index"": 0}"		pending	pass	pending	[]	blocked	zircon-only-refresh-no-exact-plan-match	zircon-only	source plan has count but no radius/range field; do not infer write target
					89	Numa Grunt	"{""index"": 6658, ""map"": ""6"", ""xy"": {""x"": 400, ""y"": 400}, ""region_index"": 2793, ""region_name"": ""6 / Numa Grunt Spawn"", ""region_size"": 1, ""count"": 380, ""delay"": 1, ""respawn_index"": 0}"		pending	pass	pending	[]	blocked	zircon-only-refresh-no-exact-plan-match	zircon-only	source plan has count but no radius/range field; do not infer write target
					162	Numa High Mage	"{""index"": 6659, ""map"": ""6"", ""xy"": {""x"": 400, ""y"": 400}, ""region_index"": 2794, ""region_name"": ""6 / Numa High Mage Spawn"", ""region_size"": 1, ""count"": 380, ""delay"": 1, ""respawn_index"": 0}"		pending	pass	pending	[]	blocked	zircon-only-refresh-no-exact-plan-match	zircon-only	source plan has count but no radius/range field; do not infer write target
					279	Sand Golem	"{""index"": 6660, ""map"": ""6"", ""xy"": {""x"": 400, ""y"": 400}, ""region_index"": 2795, ""region_name"": ""6 / Sand Golem Spawn"", ""region_size"": 1, ""count"": 380, ""delay"": 1, ""respawn_index"": 0}"		pending	pass	pending	[]	blocked	zircon-only-refresh-no-exact-plan-match	zircon-only	source plan has count but no radius/range field; do not infer write target
					95	Cursed Cactus	"{""index"": 6661, ""map"": ""6"", ""xy"": {""x"": 400, ""y"": 400}, ""region_index"": 2796, ""region_name"": ""6 / Cursed Cactus Spawn"", ""region_size"": 1, ""count"": 380, ""delay"": 1, ""respawn_index"": 0}"		pending	pass	pending	[]	blocked	zircon-only-refresh-no-exact-plan-match	zircon-only	source plan has count but no radius/range field; do not infer write target
					89	Numa Grunt	"{""index"": 6662, ""map"": ""41"", ""xy"": {""x"": 200, ""y"": 200}, ""region_index"": 2797, ""region_name"": ""41 / Numa Grunt Spawn"", ""region_size"": 1, ""count"": 180, ""delay"": 1, ""respawn_index"": 0}"		pending	pass	pending	[]	blocked	zircon-only-refresh-no-exact-plan-match	zircon-only	source plan has count but no radius/range field; do not infer write target
					279	Sand Golem	"{""index"": 6663, ""map"": ""41"", ""xy"": {""x"": 200, ""y"": 200}, ""region_index"": 2798, ""region_name"": ""41 / Sand Golem Spawn"", ""region_size"": 1, ""count"": 180, ""delay"": 1, ""respawn_index"": 0}"		pending	pass	pending	[]	blocked	zircon-only-refresh-no-exact-plan-match	zircon-only	source plan has count but no radius/range field; do not infer write target
					292	Dust Devil	"{""index"": 6664, ""map"": ""41"", ""xy"": {""x"": 200, ""y"": 200}, ""region_index"": 2799, ""region_name"": ""41 / Dust Devil Spawn"", ""region_size"": 1, ""count"": 180, ""delay"": 1, ""respawn_index"": 0}"		pending	pass	pending	[]	blocked	zircon-only-refresh-no-exact-plan-match	zircon-only	source plan has count but no radius/range field; do not infer write target
					89	Numa Grunt	"{""index"": 6665, ""map"": ""42"", ""xy"": {""x"": 200, ""y"": 200}, ""region_index"": 2800, ""region_name"": ""42 / Numa Grunt Spawn"", ""region_size"": 1, ""count"": 180, ""delay"": 1, ""respawn_index"": 0}"		pending	pass	pending	[]	blocked	zircon-only-refresh-no-exact-plan-match	zircon-only	source plan has count but no radius/range field; do not infer write target
					89	Numa Grunt	"{""index"": 6666, ""map"": ""43"", ""xy"": {""x"": 200, ""y"": 200}, ""region_index"": 2801, ""region_name"": ""43 / Numa Grunt Spawn"", ""region_size"": 1, ""count"": 180, ""delay"": 1, ""respawn_index"": 0}"		pending	pass	pending	[]	blocked	zircon-only-refresh-no-exact-plan-match	zircon-only	source plan has count but no radius/range field; do not infer write target
					279	Sand Golem	"{""index"": 6667, ""map"": ""43"", ""xy"": {""x"": 200, ""y"": 200}, ""region_index"": 2802, ""region_name"": ""43 / Sand Golem Spawn"", ""region_size"": 1, ""count"": 180, ""delay"": 1, ""respawn_index"": 0}"		pending	pass	pending	[]	blocked	zircon-only-refresh-no-exact-plan-match	zircon-only	source plan has count but no radius/range field; do not infer write target
					292	Dust Devil	"{""index"": 6668, ""map"": ""43"", ""xy"": {""x"": 200, ""y"": 200}, ""region_index"": 2803, ""region_name"": ""43 / Dust Devil Spawn"", ""region_size"": 1, ""count"": 180, ""delay"": 1, ""respawn_index"": 0}"		pending	pass	pending	[]	blocked	zircon-only-refresh-no-exact-plan-match	zircon-only	source plan has count but no radius/range field; do not infer write target
					89	Numa Grunt	"{""index"": 6669, ""map"": ""44"", ""xy"": {""x"": 200, ""y"": 200}, ""region_index"": 2804, ""region_name"": ""44 / Numa Grunt Spawn"", ""region_size"": 1, ""count"": 180, ""delay"": 1, ""respawn_index"": 0}"		pending	pass	pending	[]	blocked	zircon-only-refresh-no-exact-plan-match	zircon-only	source plan has count but no radius/range field; do not infer write target
					279	Sand Golem	"{""index"": 6670, ""map"": ""44"", ""xy"": {""x"": 200, ""y"": 200}, ""region_index"": 2805, ""region_name"": ""44 / Sand Golem Spawn"", ""region_size"": 1, ""count"": 180, ""delay"": 1, ""respawn_index"": 0}"		pending	pass	pending	[]	blocked	zircon-only-refresh-no-exact-plan-match	zircon-only	source plan has count but no radius/range field; do not infer write target
					292	Dust Devil	"{""index"": 6671, ""map"": ""44"", ""xy"": {""x"": 200, ""y"": 200}, ""region_index"": 2806, ""region_name"": ""44 / Dust Devil Spawn"", ""region_size"": 1, ""count"": 180, ""delay"": 1, ""respawn_index"": 0}"		pending	pass	pending	[]	blocked	zircon-only-refresh-no-exact-plan-match	zircon-only	source plan has count but no radius/range field; do not infer write target
					89	Numa Grunt	"{""index"": 6672, ""map"": ""6"", ""xy"": {""x"": 400, ""y"": 400}, ""region_index"": 2807, ""region_name"": ""6 / Numa Grunt Spawn"", ""region_size"": 1, ""count"": 380, ""delay"": 1, ""respawn_index"": 0}"		pending	pass	pending	[]	blocked	zircon-only-refresh-no-exact-plan-match	zircon-only	source plan has count but no radius/range field; do not infer write target
					279	Sand Golem	"{""index"": 6673, ""map"": ""6"", ""xy"": {""x"": 400, ""y"": 400}, ""region_index"": 2808, ""region_name"": ""6 / Sand Golem Spawn"", ""region_size"": 1, ""count"": 380, ""delay"": 1, ""respawn_index"": 0}"		pending	pass	pending	[]	blocked	zircon-only-refresh-no-exact-plan-match	zircon-only	source plan has count but no radius/range field; do not infer write target
					67	Arachnid Gazer	"{""index"": 6674, ""map"": ""122"", ""xy"": {""x"": 200, ""y"": 200}, ""region_index"": 2809, ""region_name"": ""122 / Arachnid Gazer Spawn"", ""region_size"": 1, ""count"": 200, ""delay"": 1, ""respawn_index"": 0}"		pending	fail	pending	[]	blocked	zircon-only-refresh-no-exact-plan-match	zircon-only	source plan has count but no radius/range field; do not infer write target
					20	Spitting Spider	"{""index"": 6675, ""map"": ""122"", ""xy"": {""x"": 200, ""y"": 200}, ""region_index"": 2810, ""region_name"": ""122 / Spitting Spider Spawn"", ""region_size"": 1, ""count"": 200, ""delay"": 1, ""respawn_index"": 0}"		pending	fail	pending	[]	blocked	zircon-only-refresh-no-exact-plan-match	zircon-only	source plan has count but no radius/range field; do not infer write target
					72	Dark Arachnid	"{""index"": 6676, ""map"": ""122"", ""xy"": {""x"": 200, ""y"": 200}, ""region_index"": 2811, ""region_name"": ""122 / Dark Arachnid Spawn"", ""region_size"": 1, ""count"": 200, ""delay"": 1, ""respawn_index"": 0}"		pending	fail	pending	[]	blocked	zircon-only-refresh-no-exact-plan-match	zircon-only	source plan has count but no radius/range field; do not infer write target
					71	Venomous Arachnid	"{""index"": 6677, ""map"": ""122"", ""xy"": {""x"": 200, ""y"": 200}, ""region_index"": 2812, ""region_name"": ""122 / Venomous Arachnid Spawn"", ""region_size"": 1, ""count"": 200, ""delay"": 1, ""respawn_index"": 0}"		pending	fail	pending	[]	blocked	zircon-only-refresh-no-exact-plan-match	zircon-only	source plan has count but no radius/range field; do not infer write target
					302	Gang Spider	"{""index"": 6678, ""map"": ""122"", ""xy"": {""x"": 200, ""y"": 200}, ""region_index"": 2813, ""region_name"": ""122 / Gang Spider Spawn"", ""region_size"": 1, ""count"": 200, ""delay"": 1, ""respawn_index"": 0}"		pending	fail	pending	[]	blocked	zircon-only-refresh-no-exact-plan-match	zircon-only	source plan has count but no radius/range field; do not infer write target
					154	Phantom Soldier	"{""index"": 6679, ""map"": ""122"", ""xy"": {""x"": 200, ""y"": 200}, ""region_index"": 2814, ""region_name"": ""122 / Phantom Soldier Spawn"", ""region_size"": 1, ""count"": 200, ""delay"": 1, ""respawn_index"": 0}"		pending	fail	pending	[]	blocked	zircon-only-refresh-no-exact-plan-match	zircon-only	source plan has count but no radius/range field; do not infer write target
					67	Arachnid Gazer	"{""index"": 6680, ""map"": ""125"", ""xy"": {""x"": 200, ""y"": 200}, ""region_index"": 2815, ""region_name"": ""125 / Arachnid Gazer Spawn"", ""region_size"": 1, ""count"": 200, ""delay"": 1, ""respawn_index"": 0}"		pending	pass	pending	[]	blocked	zircon-only-refresh-no-exact-plan-match	zircon-only	source plan has count but no radius/range field; do not infer write target
